Robot,Trajectory,X,Y,Timestep,Congestion,Velocity
F30,1,-0.121813,0.27127,45.8125,1,0.0
F30,1,-0.121813,0.27127,45.84375,1,0.0
F30,1,-0.121813,0.27127,45.875,1,0.0
F30,1,-0.121813,0.27127,45.90625,1,0.0
F30,1,-0.121813,0.27127,45.9375,1,0.0
F30,1,-0.121813,0.27127,45.96875,1,0.0
F30,1,-0.121813,0.27127,46.0,1,0.0
F30,1,-0.124653,0.269575,46.03125,1,0.10583549499104722
F30,1,-0.128955,0.267027,46.0625,1,0.1599984255922534
F30,1,-0.133258,0.26448,46.09375,1,0.16000965730855163
F30,1,-0.137561,0.261933,46.125,1,0.1600096573085507
F30,1,-0.141863,0.259386,46.15625,1,0.15998212060102251
F30,1,-0.146166,0.256839,46.1875,1,0.16000965730855163
F30,1,-0.150469,0.254293,46.21875,1,0.1599933598622142
F30,1,-0.154772,0.251746,46.25,1,0.1600096573085507
F30,1,-0.159074,0.249199,46.28125,1,0.15998212060102251
F30,1,-0.163377,0.246652,46.3125,1,0.16000965730855116
F30,1,-0.16768,0.244105,46.34375,1,0.16000965730855163
F30,1,-0.171983,0.241558,46.375,1,0.16000965730855116
F30,1,-0.176285,0.239012,46.40625,1,0.15996582034922324
F30,1,-0.180588,0.236465,46.4375,1,0.16000965730855116
F30,1,-0.184891,0.233918,46.46875,1,0.16000965730855163
F30,1,-0.189194,0.231371,46.5,1,0.16000965730855116
F30,1,-0.193496,0.228824,46.53125,1,0.15998212060102207
F30,1,-0.197799,0.226277,46.5625,1,0.16000965730855116
F30,1,-0.202102,0.223731,46.59375,1,0.1599933598622142
F30,1,-0.206404,0.221184,46.625,1,0.15998212060102251
F30,1,-0.210707,0.218637,46.65625,1,0.16000965730855116
F30,1,-0.21501,0.21609,46.6875,1,0.16000965730855116
F30,1,-0.216475,0.215223,46.71875,1,0.054474433783197725
F30,1,-0.216477,0.215222,46.75,1,7.155417528006484e-05
F30,1,-0.216477,0.215222,46.78125,1,0.0
F30,1,-0.216477,0.215222,46.8125,1,0.0
F30,1,-0.216477,0.215222,46.84375,1,0.0
F30,1,-0.216477,0.215222,46.875,1,0.0
F30,1,-0.216477,0.215222,46.90625,1,0.0
F30,1,-0.216477,0.215222,46.9375,1,0.0
F30,1,-0.216477,0.215222,46.96875,1,0.0
F30,1,-0.216477,0.215222,47.0,1,0.0
F30,1,-0.216477,0.215222,47.03125,1,0.0
F30,1,-0.216477,0.215222,47.0625,1,0.0
F30,1,-0.216477,0.215222,47.09375,1,0.0
F30,1,-0.216477,0.215222,47.125,1,0.0
F30,1,-0.216477,0.215222,47.15625,1,0.0
F30,1,-0.216477,0.215222,47.1875,1,0.0
F30,1,-0.216477,0.215222,47.21875,1,0.0
F30,1,-0.216477,0.215222,47.25,1,0.0
F30,1,-0.216477,0.215222,47.28125,1,0.0
F30,1,-0.216477,0.215222,47.3125,1,0.0
F30,1,-0.216477,0.215222,47.34375,1,0.0
F30,1,-0.216477,0.215222,47.375,1,0.0
F30,1,-0.216477,0.215222,47.40625,1,0.0
F30,1,-0.216477,0.215222,47.4375,1,0.0
F30,1,-0.216477,0.215222,47.46875,1,0.0
F30,1,-0.216477,0.215222,47.5,1,0.0
F30,1,-0.216477,0.215222,47.53125,1,0.0
F30,1,-0.216477,0.215222,47.5625,1,0.0
F30,1,-0.216477,0.215222,47.59375,1,0.0
F30,1,-0.216477,0.215222,47.625,1,0.0
F30,1,-0.216477,0.215222,47.65625,1,0.0
F30,1,-0.216477,0.215222,47.6875,1,0.0
F30,1,-0.216477,0.215222,47.71875,1,0.0
F30,1,-0.216477,0.215222,47.75,1,0.0
F30,1,-0.216477,0.215222,47.78125,1,0.0
F30,1,-0.216477,0.215222,47.8125,1,0.0
F30,1,-0.216477,0.215222,47.84375,1,0.0
F30,1,-0.216477,0.215222,47.875,1,0.0
F30,1,-0.216477,0.215222,47.90625,1,0.0
F30,1,-0.216477,0.215222,47.9375,1,0.0
F30,1,-0.216477,0.215222,47.96875,1,0.0
F30,1,-0.216477,0.215222,48.0,1,0.0
F30,1,-0.216477,0.215222,48.03125,1,0.0
F30,1,-0.216477,0.215222,48.0625,1,0.0
F30,1,-0.216477,0.215222,48.09375,1,0.0
F30,1,-0.216477,0.215222,48.125,1,0.0
F30,1,-0.216477,0.215222,48.15625,1,0.0
F30,1,-0.216477,0.215222,48.1875,1,0.0
F30,1,-0.216477,0.215222,48.21875,1,0.0
F30,1,-0.216477,0.215222,48.25,1,0.0
F30,1,-0.216477,0.215222,48.28125,1,0.0
F30,1,-0.216477,0.215222,48.3125,1,0.0
F30,1,-0.216477,0.215222,48.34375,1,0.0
F30,1,-0.216477,0.215222,48.375,1,0.0
F30,1,-0.216477,0.215222,48.40625,1,0.0
F30,1,-0.216477,0.215222,48.4375,1,0.0
F30,1,-0.216477,0.215222,48.46875,1,0.0
F30,1,-0.216477,0.215222,48.5,1,0.0
F30,1,-0.216477,0.215222,48.53125,1,0.0
F30,1,-0.216477,0.215222,48.5625,1,0.0
F30,1,-0.216477,0.215222,48.59375,1,0.0
F30,1,-0.216477,0.215222,48.625,1,0.0
F30,1,-0.216477,0.215222,48.65625,1,0.0
F30,1,-0.216477,0.215222,48.6875,1,0.0
F30,1,-0.216477,0.215222,48.71875,1,0.0
F30,1,-0.216477,0.215222,48.75,1,0.0
F30,1,-0.215895,0.218478,48.78125,1,0.10584340432922619
F30,1,-0.214999,0.223397,48.8125,1,0.15999800638757997
F30,1,-0.214102,0.228316,48.84375,1,0.1600037439561956
F30,1,-0.213204,0.233235,48.875,1,0.16000948771869758
F30,1,-0.212307,0.238154,48.90625,1,0.1600037439561965
F30,1,-0.211409,0.243072,48.9375,1,0.15997800808861207
F30,1,-0.210512,0.247991,48.96875,1,0.1600037439561956
F30,1,-0.209614,0.25291,49.0,1,0.16000948771869863
F30,1,-0.208717,0.257829,49.03125,1,0.16000374395619457
F30,1,-0.207819,0.262748,49.0625,1,0.16000948771869775
F30,1,-0.206922,0.267666,49.09375,1,0.1599722631958439
F30,1,-0.206025,0.272585,49.125,1,0.16000374395619632
F30,1,-0.205127,0.277504,49.15625,1,0.160009487718696
F30,1,-0.20423,0.282423,49.1875,1,0.1600037439561965
F30,1,-0.203332,0.287342,49.21875,1,0.16000948771869758
F30,1,-0.202435,0.29226,49.25,1,0.1599722631958439
F30,1,-0.201537,0.297179,49.28125,1,0.16000948771869775
F30,1,-0.201234,0.298844,49.3125,1,0.0541550626996212
F30,1,-0.201234,0.298844,49.34375,1,0.0
F30,1,-0.201234,0.298844,49.375,1,0.0
F30,1,-0.201234,0.298844,49.40625,1,0.0
F30,1,-0.201234,0.298844,49.4375,1,0.0
F30,1,-0.201234,0.298844,49.46875,1,0.0
F30,1,-0.201234,0.298844,49.5,1,0.0
F30,1,-0.201234,0.298844,49.53125,1,0.0
F30,1,-0.201234,0.298844,49.5625,1,0.0
F30,1,-0.201234,0.298844,49.59375,1,0.0
F30,1,-0.201234,0.298844,49.625,1,0.0
F30,1,-0.201234,0.298844,49.65625,1,0.0
F30,1,-0.201234,0.298844,49.6875,1,0.0
F30,1,-0.201234,0.298844,49.71875,1,0.0
F30,1,-0.20122,0.298861,49.75,1,0.0007047268974569022
F30,1,-0.201218,0.298863,49.78125,1,9.050966799196861e-05
F30,1,-0.199137,0.301434,49.8125,1,0.10584505868485286
F30,1,-0.195991,0.305321,49.84375,1,0.1600194708152739
F30,1,-0.192845,0.309207,49.875,1,0.15999459830881813
F30,1,-0.189699,0.313094,49.90625,1,0.16001947081527196
F30,1,-0.186554,0.31698,49.9375,1,0.1599744651624129
F30,1,-0.183408,0.320866,49.96875,1,0.15999459830881813
F30,1,-0.180262,0.324753,50.0,1,0.16001947081527335
F30,1,-0.177116,0.328639,50.03125,1,0.15999459830881813
F30,1,-0.17397,0.332526,50.0625,1,0.16001947081527196
F30,1,-0.170825,0.336412,50.09375,1,0.1599744651624129
F30,1,-0.167679,0.340298,50.125,1,0.15999459830881813
F30,1,-0.164533,0.344185,50.15625,1,0.16001947081527335
F30,1,-0.161387,0.348071,50.1875,1,0.15999459830881813
F30,1,-0.158242,0.351958,50.21875,1,0.15999934079864156
F30,1,-0.155096,0.355844,50.25,1,0.15999459830881757
F30,1,-0.15195,0.35973,50.28125,1,0.15999459830881813
F30,1,-0.150879,0.361053,50.3125,1,0.05446932053918082
F30,1,-0.150878,0.361055,50.34375,1,7.155417528006484e-05
F30,1,-0.150878,0.361055,50.375,1,0.0
F30,1,-0.150878,0.361055,50.40625,1,0.0
F30,1,-0.150878,0.361055,50.4375,1,0.0
F30,1,-0.150878,0.361055,50.46875,1,0.0
F30,1,-0.150878,0.361055,50.5,1,0.0
F30,1,-0.150878,0.361055,50.53125,1,0.0
F30,1,-0.150878,0.361055,50.5625,1,0.0
F30,1,-0.150878,0.361055,50.59375,1,0.0
F30,1,-0.150878,0.361055,50.625,1,0.0
F30,1,-0.150878,0.361055,50.65625,1,0.0
F30,1,-0.150878,0.361055,50.6875,1,0.0
F30,1,-0.150878,0.361055,50.71875,1,0.0
F30,1,-0.150878,0.361055,50.75,1,0.0
F30,1,-0.150878,0.361055,50.78125,1,0.0
F30,1,-0.150878,0.361055,50.8125,1,0.0
F30,1,-0.150878,0.361055,50.84375,1,0.0
F30,1,-0.150878,0.361055,50.875,1,0.0
F30,1,-0.150878,0.361055,50.90625,1,0.0
F30,1,-0.150878,0.361055,50.9375,1,0.0
F30,1,-0.150878,0.361055,50.96875,1,0.0
F30,1,-0.150878,0.361055,51.0,1,0.0
F30,1,-0.150878,0.361055,51.03125,1,0.0
F30,1,-0.150878,0.361055,51.0625,1,0.0
F30,1,-0.150878,0.361055,51.09375,1,0.0
F30,1,-0.150878,0.361055,51.125,1,0.0
F30,1,-0.150878,0.361055,51.15625,1,0.0
F30,1,-0.150878,0.361055,51.1875,1,0.0
F30,1,-0.150878,0.361055,51.21875,1,0.0
F30,1,-0.150878,0.361055,51.25,1,0.0
F30,1,-0.150878,0.361055,51.28125,1,0.0
F30,1,-0.150878,0.361055,51.3125,1,0.0
F30,1,-0.150878,0.361055,51.34375,1,0.0
F30,1,-0.150878,0.361055,51.375,1,0.0
F30,1,-0.150878,0.361055,51.40625,1,0.0
F30,1,-0.150878,0.361055,51.4375,1,0.0
F30,1,-0.150878,0.361055,51.46875,1,0.0
F30,1,-0.150878,0.361055,51.5,1,0.0
F30,1,-0.150878,0.361055,51.53125,1,0.0
F30,1,-0.150878,0.361055,51.5625,1,0.0
F30,1,-0.150878,0.361055,51.59375,1,0.0
F30,1,-0.150878,0.361055,51.625,1,0.0
F30,1,-0.150878,0.361055,51.65625,1,0.0
F30,1,-0.150878,0.361055,51.6875,1,0.0
F30,1,-0.150878,0.361055,51.71875,1,0.0
F30,1,-0.150878,0.361055,51.75,1,0.0
F30,1,-0.150878,0.361055,51.78125,1,0.0
F30,1,-0.150878,0.361055,51.8125,1,0.0
F30,1,-0.150878,0.361055,51.84375,1,0.0
F30,1,-0.150878,0.361055,51.875,1,0.0
F30,1,-0.150878,0.361055,51.90625,1,0.0
F30,1,-0.150878,0.361055,51.9375,1,0.0
F30,1,-0.150863,0.361038,51.96875,1,0.0007254901791203562
F30,1,-0.150862,0.361036,52.0,1,7.155417528006484e-05
F30,1,-0.150862,0.361036,52.03125,1,0.0
F30,1,-0.150862,0.361036,52.0625,1,0.0
F30,1,-0.150862,0.361036,52.09375,1,0.0
F30,1,-0.150862,0.361036,52.125,1,0.0
F30,1,-0.150862,0.361036,52.15625,1,0.0
F30,1,-0.150862,0.361036,52.1875,1,0.0
F30,1,-0.150862,0.361036,52.21875,1,0.0
F30,1,-0.150862,0.361036,52.25,1,0.0
F30,1,-0.150852,0.361015,52.28125,1,0.0007443010143763968
F30,1,-0.150851,0.361013,52.3125,1,7.155417528006484e-05
F30,1,-0.150851,0.361013,52.34375,1,0.0
F30,1,-0.149486,0.358,52.375,1,0.10584888972492787
F30,1,-0.147423,0.353446,52.40625,1,0.15998363116269132
F30,1,-0.145359,0.348891,52.4375,1,0.16002598508992164
F30,1,-0.143296,0.344337,52.46875,1,0.15998363116269096
F30,1,-0.141232,0.339783,52.5,1,0.159996838368763
F30,1,-0.140534,0.338241,52.53125,1,0.05416389232689955
F30,1,-0.140534,0.338241,52.5625,1,0.0
F30,1,-0.140534,0.338241,52.59375,1,0.0
F30,1,-0.140534,0.338241,52.625,1,0.0
F30,1,-0.140534,0.338241,52.65625,1,0.0
F30,1,-0.140534,0.338241,52.6875,1,0.0
F30,1,-0.140534,0.338241,52.71875,1,0.0
F30,1,-0.140534,0.338241,52.75,1,0.0
F30,1,-0.140534,0.338241,52.78125,1,0.0
F30,1,-0.140534,0.338241,52.8125,1,0.0
F30,1,-0.140534,0.338241,52.84375,1,0.0
F30,1,-0.140534,0.338241,52.875,1,0.0
F30,1,-0.140534,0.338241,52.90625,1,0.0
F30,1,-0.140534,0.338241,52.9375,1,0.0
F30,1,-0.140534,0.338241,52.96875,1,0.0
F30,1,-0.140534,0.338241,53.0,1,0.0
F30,1,-0.140534,0.338241,53.03125,1,0.0
F30,1,-0.140534,0.338241,53.0625,1,0.0
F30,1,-0.140534,0.338241,53.09375,1,0.0
F30,1,-0.140534,0.338241,53.125,1,0.0
F30,1,-0.140534,0.338241,53.15625,1,0.0
F30,1,-0.140534,0.338241,53.1875,1,0.0
F30,1,-0.140534,0.338241,53.21875,1,0.0
F30,1,-0.140534,0.338241,53.25,1,0.0
F30,1,-0.140534,0.338241,53.28125,1,0.0
F30,1,-0.140534,0.338241,53.3125,1,0.0
F30,1,-0.140534,0.338241,53.34375,1,0.0
F30,1,-0.140534,0.338241,53.375,1,0.0
F30,1,-0.140534,0.338241,53.40625,1,0.0
F30,1,-0.140534,0.338241,53.4375,1,0.0
F30,1,-0.140534,0.338241,53.46875,1,0.0
F30,1,-0.140534,0.338241,53.5,1,0.0
F30,1,-0.140534,0.338241,53.53125,1,0.0
F30,1,-0.140534,0.338241,53.5625,1,0.0
F30,1,-0.140534,0.338241,53.59375,1,0.0
F30,1,-0.140534,0.338241,53.625,1,0.0
F30,1,-0.140534,0.338241,53.65625,1,0.0
F30,1,-0.140534,0.338241,53.6875,1,0.0
F30,1,-0.143182,0.336259,53.71875,1,0.10584324953439507
F30,1,-0.144537,0.335245,53.75,1,0.054156830631046926
F30,1,-0.147254,0.333358,53.78125,1,0.10585597097944022
F30,1,-0.15137,0.33052,53.8125,1,0.15998623940826948
F30,1,-0.155487,0.327683,53.84375,1,0.1599944255028897
F30,1,-0.159604,0.324846,53.875,1,0.15999442550289045
F30,1,-0.163722,0.322009,53.90625,1,0.1600207762510865
F30,1,-0.165115,0.321048,53.9375,1,0.05415445761892547
F30,1,-0.165115,0.321048,53.96875,1,0.0
F30,1,-0.16796,0.319361,54.0,1,0.10584211759030476
F30,1,-0.172268,0.316823,54.03125,1,0.1600009855969643
F30,1,-0.176577,0.314287,54.0625,1,0.15999608635213633
F30,1,-0.180886,0.311751,54.09375,1,0.15999608635213466
F30,1,-0.185196,0.309215,54.125,1,0.1600236654498327
F30,1,-0.189505,0.306679,54.15625,1,0.15999608635213633
F30,1,-0.190963,0.305821,54.1875,1,0.05413514821259759
F30,1,-0.190963,0.305821,54.21875,1,0.0
F30,1,-0.190963,0.305821,54.25,1,0.0
F30,1,-0.190963,0.305821,54.28125,1,0.0
F30,1,-0.190963,0.305821,54.3125,1,0.0
F30,1,-0.190963,0.305821,54.34375,1,0.0
F30,1,-0.190963,0.305821,54.375,1,0.0
F30,1,-0.190963,0.305821,54.40625,1,0.0
F30,1,-0.194168,0.305003,54.4375,1,0.10584770463264691
F30,1,-0.199017,0.303783,54.46875,1,0.16000384315384403
F30,1,-0.203866,0.302564,54.5,1,0.15999603835095413
F30,1,-0.208715,0.301346,54.53125,1,0.15998823956778882
F30,1,-0.213565,0.300127,54.5625,1,0.1600270729095549
F30,1,-0.218414,0.298909,54.59375,1,0.15998823956778796
F30,1,-0.223263,0.29769,54.625,1,0.15999603835095372
F30,1,-0.228112,0.296471,54.65625,1,0.159996038350955
F30,1,-0.232962,0.295253,54.6875,1,0.16001927563890522
F30,1,-0.237811,0.294034,54.71875,1,0.15999603835095372
F30,1,-0.24266,0.292815,54.75,1,0.15999603835095413
F30,1,-0.247509,0.291597,54.78125,1,0.15998823956778882
F30,1,-0.252358,0.290378,54.8125,1,0.15999603835095455
F30,1,-0.257208,0.289159,54.84375,1,0.16002707290955404
F30,1,-0.262057,0.287941,54.875,1,0.15998823956778796
F30,1,-0.266906,0.286722,54.90625,1,0.15999603835095413
F30,1,-0.271755,0.285504,54.9375,1,0.15998823956778968
F30,1,-0.276605,0.284285,54.96875,1,0.1600270729095536
F30,1,-0.281454,0.283066,55.0,1,0.15999603835095413
F30,1,-0.286303,0.281848,55.03125,1,0.15998823956778796
F30,1,-0.291152,0.280629,55.0625,1,0.15999603835095544
F30,1,-0.292793,0.280217,55.09375,1,0.054141739905548214
F30,1,-0.292793,0.280217,55.125,1,0.0
F30,1,-0.292793,0.280217,55.15625,1,0.0
F30,1,-0.292793,0.280217,55.1875,1,0.0
F30,1,-0.292793,0.280217,55.21875,1,0.0
F30,1,-0.292793,0.280217,55.25,1,0.0
F30,1,-0.292793,0.280217,55.28125,1,0.0
F30,1,-0.292793,0.280217,55.3125,1,0.0
F30,1,-0.292793,0.280217,55.34375,1,0.0
F30,1,-0.292793,0.280217,55.375,1,0.0
F30,1,-0.292793,0.280217,55.40625,1,0.0
F30,1,-0.292793,0.280217,55.4375,1,0.0
F30,1,-0.292793,0.280217,55.46875,1,0.0
F30,1,-0.292793,0.280217,55.5,1,0.0
F30,1,-0.292793,0.280217,55.53125,1,0.0
F30,1,-0.292793,0.280217,55.5625,1,0.0
F30,1,-0.292793,0.280217,55.59375,1,0.0
F30,1,-0.292793,0.280217,55.625,1,0.0
F30,1,-0.292793,0.280217,55.65625,1,0.0
F30,1,-0.292793,0.280217,55.6875,1,0.0
F30,1,-0.292793,0.280217,55.71875,1,0.0
F30,1,-0.292793,0.280217,55.75,1,0.0
F30,1,-0.292793,0.280217,55.78125,1,0.0
F30,1,-0.292793,0.280217,55.8125,1,0.0
F30,1,-0.292793,0.280217,55.84375,1,0.0
F30,1,-0.292793,0.280217,55.875,1,0.0
F30,1,-0.292793,0.280217,55.90625,1,0.0
F30,1,-0.292793,0.280217,55.9375,1,0.0
F30,1,-0.292793,0.280217,55.96875,1,0.0
F30,1,-0.292793,0.280217,56.0,1,0.0
F30,1,-0.292793,0.280217,56.03125,1,0.0
F30,1,-0.292793,0.280217,56.0625,1,0.0
F30,1,-0.292793,0.280217,56.09375,1,0.0
F30,1,-0.292793,0.280217,56.125,1,0.0
F30,1,-0.292793,0.280217,56.15625,1,0.0
F30,1,-0.292793,0.280217,56.1875,1,0.0
F30,1,-0.292793,0.280217,56.21875,1,0.0
F30,1,-0.292793,0.280217,56.25,1,0.0
F30,1,-0.292793,0.280217,56.28125,1,0.0
F30,1,-0.292793,0.280217,56.3125,1,0.0
F30,1,-0.294057,0.283274,56.34375,1,0.10585639177678487
F30,1,-0.295952,0.2879,56.375,1,0.1599708805501788
F30,1,-0.297846,0.292528,56.40625,1,0.1600179829894135
F30,1,-0.29974,0.297155,56.4375,1,0.1599883675771459
F30,1,-0.301633,0.301783,56.46875,1,0.16000586549248785
F30,1,-0.303527,0.306411,56.5,1,0.16001798298941186
F30,1,-0.305421,0.311038,56.53125,1,0.1599883675771459
F30,1,-0.307315,0.315666,56.5625,1,0.1600179829894135
F30,1,-0.309208,0.320293,56.59375,1,0.1599762478369831
F30,1,-0.311102,0.324921,56.625,1,0.1600179829894135
F30,1,-0.312996,0.329548,56.65625,1,0.1599883675771459
F30,1,-0.314889,0.334176,56.6875,1,0.1600058654924862
F30,1,-0.316783,0.338803,56.71875,1,0.15998836757714754
F30,1,-0.318677,0.343431,56.75,1,0.16001798298941186
F30,1,-0.32057,0.348058,56.78125,1,0.15997624783698378
F30,1,-0.322464,0.352686,56.8125,1,0.16001798298941283
F30,1,-0.324358,0.357313,56.84375,1,0.1599883675771459
F30,1,-0.326251,0.361941,56.875,1,0.16000586549248852
F30,1,-0.328145,0.366568,56.90625,1,0.1599883675771459
F30,1,-0.330039,0.371196,56.9375,1,0.1600179829894135
F30,1,-0.331932,0.375823,56.96875,1,0.1599762478369831
F30,1,-0.332573,0.377389,57.0,1,0.05414752707187895
F30,1,-0.332573,0.377389,57.03125,1,0.0
F30,1,-0.332573,0.377389,57.0625,1,0.0
F30,1,-0.332573,0.377389,57.09375,1,0.0
F30,1,-0.332573,0.377389,57.125,1,0.0
F30,1,-0.332573,0.377389,57.15625,1,0.0
F30,1,-0.332573,0.377389,57.1875,1,0.0
F30,1,-0.332573,0.377389,57.21875,1,0.0
F30,1,-0.332573,0.377389,57.25,1,0.0
F30,1,-0.332573,0.377389,57.28125,1,0.0
F30,1,-0.332574,0.377412,57.3125,1,0.0007366953237277512
F30,1,-0.332574,0.377414,57.34375,1,6.4000000000064e-05
F30,1,-0.332678,0.380721,57.375,1,0.10587631727633735
F30,1,-0.332834,0.385718,57.40625,1,0.15998190297655643
F30,1,-0.33299,0.390716,57.4375,1,0.16001388739731318
F30,1,-0.333147,0.395713,57.46875,1,0.15998290468671875
F30,1,-0.333303,0.400711,57.5,1,0.16001388739731318
F30,1,-0.33346,0.405708,57.53125,1,0.15998290468672047
F30,1,-0.333616,0.410706,57.5625,1,0.16001388739731323
F30,1,-0.333773,0.415704,57.59375,1,0.1600148889072514
F30,1,-0.333929,0.420701,57.625,1,0.1599819029765546
F30,1,-0.333982,0.422392,57.65625,1,0.054138571831920314
F30,1,-0.333982,0.422392,57.6875,1,0.0
F30,1,-0.333982,0.422392,57.71875,1,0.0
F30,1,-0.333982,0.422392,57.75,1,0.0
F30,1,-0.333982,0.422392,57.78125,1,0.0
F30,1,-0.333982,0.422392,57.8125,1,0.0
F30,1,-0.333982,0.422392,57.84375,1,0.0
F30,1,-0.333982,0.422392,57.875,1,0.0
F30,1,-0.333982,0.422392,57.90625,1,0.0
F30,1,-0.333982,0.422392,57.9375,1,0.0
F30,1,-0.333982,0.422392,57.96875,1,0.0
F30,1,-0.333982,0.422392,58.0,1,0.0
F30,1,-0.333982,0.422392,58.03125,1,0.0
F30,1,-0.333982,0.422392,58.0625,1,0.0
F30,1,-0.333982,0.422392,58.09375,1,0.0
F30,1,-0.333982,0.422392,58.125,1,0.0
F30,1,-0.333982,0.422392,58.15625,1,0.0
F30,1,-0.333982,0.422392,58.1875,1,0.0
F30,1,-0.333982,0.422392,58.21875,1,0.0
F30,1,-0.333982,0.422392,58.25,1,0.0
F30,1,-0.333982,0.422392,58.28125,1,0.0
F30,1,-0.333982,0.422392,58.3125,1,0.0
F30,1,-0.333982,0.422392,58.34375,1,0.0
F30,1,-0.333982,0.422392,58.375,1,0.0
F30,1,-0.333982,0.422392,58.40625,1,0.0
F30,1,-0.333982,0.422392,58.4375,1,0.0
F30,1,-0.333982,0.422392,58.46875,1,0.0
F30,1,-0.333982,0.422392,58.5,1,0.0
F30,1,-0.333982,0.422392,58.53125,1,0.0
F30,1,-0.331197,0.424177,58.5625,1,0.10585399756268078
F30,1,-0.326979,0.426862,58.59375,1,0.1600023967820481
F30,1,-0.322759,0.429544,58.625,1,0.16000487672567923
F30,1,-0.31854,0.432227,58.65625,1,0.15999503992311823
F30,1,-0.314321,0.43491,58.6875,1,0.15999503992311767
F30,1,-0.310102,0.437593,58.71875,1,0.15999503992311823
F30,1,-0.305882,0.440276,58.75,1,0.16002204328154282
F30,1,-0.301663,0.442959,58.78125,1,0.15999503992311673
F30,1,-0.297444,0.445642,58.8125,1,0.15999503992311823
F30,1,-0.293224,0.448325,58.84375,1,0.16002204328154282
F30,1,-0.289005,0.451007,58.875,1,0.1599778704696367
F30,1,-0.284786,0.45369,58.90625,1,0.15999503992311823
F30,1,-0.280567,0.456373,58.9375,1,0.15999503992311673
F30,1,-0.276347,0.459056,58.96875,1,0.1600220432815438
F30,1,-0.272128,0.461739,59.0,1,0.15999503992311823
F30,1,-0.267909,0.464422,59.03125,1,0.15999503992311673
F30,1,-0.26369,0.467105,59.0625,1,0.15999503992311823
F30,1,-0.25947,0.469787,59.09375,1,0.16000487672568017
F30,1,-0.258042,0.470695,59.125,1,0.054151413204088124
F30,1,-0.258042,0.470695,59.15625,1,0.0
F30,1,-0.258042,0.470695,59.1875,1,0.0
F30,1,-0.258042,0.470695,59.21875,1,0.0
F30,1,-0.258042,0.470695,59.25,1,0.0
F30,1,-0.258042,0.470695,59.28125,1,0.0
F30,1,-0.258042,0.470695,59.3125,1,0.0
F30,1,-0.258042,0.470695,59.34375,1,0.0
F30,1,-0.258042,0.470695,59.375,1,0.0
F30,1,-0.258042,0.470695,59.40625,1,0.0
F30,1,-0.258042,0.470695,59.4375,1,0.0
F30,1,-0.258042,0.470695,59.46875,1,0.0
F30,1,-0.258042,0.470695,59.5,1,0.0
F30,1,-0.258042,0.470695,59.53125,1,0.0
F30,1,-0.258042,0.470695,59.5625,1,0.0
F30,1,-0.258042,0.470695,59.59375,1,0.0
F30,1,-0.258042,0.470695,59.625,1,0.0
F30,1,-0.258042,0.470695,59.65625,1,0.0
F30,1,-0.258042,0.470695,59.6875,1,0.0
F30,1,-0.258042,0.470695,59.71875,1,0.0
F30,1,-0.258042,0.470695,59.75,1,0.0
F30,1,-0.258042,0.470695,59.78125,1,0.0
F30,1,-0.258042,0.470695,59.8125,1,0.0
F30,1,-0.258042,0.470695,59.84375,1,0.0
F30,1,-0.258042,0.470695,59.875,1,0.0
F30,1,-0.258042,0.470695,59.90625,1,0.0
F30,1,-0.258042,0.470695,59.9375,1,0.0
F30,1,-0.258042,0.470695,59.96875,1,0.0
F30,1,-0.258042,0.470695,60.0,1,0.0
F30,1,-0.258042,0.470695,60.03125,1,0.0
F30,1,-0.258042,0.470695,60.0625,1,0.0
F30,1,-0.258042,0.470695,60.09375,1,0.0
F30,1,-0.258042,0.470695,60.125,1,0.0
F30,1,-0.258042,0.470695,60.15625,1,0.0
F30,1,-0.258042,0.470695,60.1875,1,0.0
F30,1,-0.258042,0.470695,60.21875,1,0.0
F30,1,-0.258042,0.470695,60.25,1,0.0
F30,1,-0.258042,0.470695,60.28125,1,0.0
F30,1,-0.258042,0.470695,60.3125,1,0.0
F30,1,-0.258042,0.470695,60.34375,1,0.0
F30,1,-0.258042,0.470695,60.375,1,0.0
F30,1,-0.258042,0.470695,60.40625,1,0.0
F30,1,-0.258042,0.470695,60.4375,1,0.0
F30,1,-0.258042,0.470695,60.46875,1,0.0
F30,1,-0.258042,0.470695,60.5,1,0.0
F30,1,-0.258042,0.470695,60.53125,1,0.0
F30,1,-0.258042,0.470695,60.5625,1,0.0
F30,1,-0.258042,0.470695,60.59375,1,0.0
F30,1,-0.258042,0.470695,60.625,1,0.0
F30,1,-0.258042,0.470695,60.65625,1,0.0
F30,1,-0.258042,0.470695,60.6875,1,0.0
F30,1,-0.258042,0.470695,60.71875,1,0.0
F30,1,-0.258042,0.470695,60.75,1,0.0
F30,1,-0.258042,0.470695,60.78125,1,0.0
F30,1,-0.258042,0.470695,60.8125,1,0.0
F30,1,-0.258042,0.470695,60.84375,1,0.0
F30,1,-0.258042,0.470695,60.875,1,0.0
F30,1,-0.258042,0.470695,60.90625,1,0.0
F30,1,-0.258042,0.470695,60.9375,1,0.0
F30,1,-0.258042,0.470695,60.96875,1,0.0
F30,1,-0.258042,0.470695,61.0,1,0.0
F30,1,-0.258042,0.470695,61.03125,1,0.0
F30,1,-0.258042,0.470695,61.0625,1,0.0
F30,1,-0.258403,0.467407,61.09375,1,0.10584826573921613
F30,1,-0.258964,0.462439,61.125,1,0.1599863834205909
